Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.037207842,0.06133586,0.21566884,0.037207842,0.037207842,0.041844554,0.068152875,0.03720951,0.047617413,0.13066375,0.28588372
0.0067785266,0.008134617,0.00856683,0.0067785266,0.0067785266,0.91882735,0.009781178,0.006778944,0.007990961,0.01009748,0.009487063
0.04273408,0.09579813,0.24338439,0.04273408,0.04273408,0.057744626,0.129473,0.04273671,0.043982945,0.12935843,0.1293196
0.63818544,0.018799575,0.019794706,0.022250433,0.16116478,0.021796085,0.01879958,0.022260323,0.019576114,0.03619113,0.021181861
0.0410673,0.054812536,0.057014965,0.0410673,0.0410673,0.04907694,0.069225535,0.04106983,0.046463665,0.31866193,0.2404727
0.04763724,0.057385247,0.048150558,0.04763724,0.04763724,0.13673636,0.07082472,0.047640167,0.052501787,0.27631313,0.16753633
0.032020345,0.052620016,0.072486475,0.032020345,0.032020345,0.03555166,0.0822144,0.032022323,0.03512913,0.271021,0.32289392
0.036138352,0.06269637,0.06689929,0.036138352,0.036138352,0.037172247,0.06793746,0.036140583,0.057119403,0.04277897,0.52084064
0.04575517,0.10143868,0.050444603,0.04575517,0.04575517,0.05348257,0.29913428,0.045757983,0.052677643,0.08585898,0.1739398
0.024328671,0.04032718,0.031174393,0.024328671,0.024328671,0.024996031,0.039631188,0.024330175,0.32878965,0.028152796,0.40961257
0.033819087,0.0706372,0.097743995,0.033819087,0.033819087,0.0347882,0.108994424,0.033821173,0.04312056,0.04341697,0.46602017
0.03299632,0.04811201,0.036370017,0.03299632,0.03299632,0.037391726,0.065636724,0.032998357,0.108465746,0.080463044,0.49157342
0.028797382,0.06027109,0.050819326,0.028797382,0.028797382,0.029824717,0.5058337,0.028798673,0.03314373,0.035580926,0.16933575
0.028927261,0.06158127,0.030811695,0.028927261,0.028927261,0.029675143,0.118318036,0.028929047,0.10212667,0.031666048,0.5101103
0.015308219,0.012539356,0.012677357,0.01403303,0.033495545,0.013774106,0.012558043,0.012818864,0.0128574055,0.84007776,0.019860351
0.047375657,0.06850169,0.08732274,0.047375657,0.047375657,0.0713189,0.076885514,0.047378574,0.048540212,0.31449682,0.1434286
0.04200386,0.078363225,0.09805951,0.04200386,0.04200386,0.04879168,0.40820724,0.04200645,0.048985742,0.07012209,0.0794525
0.029640092,0.050124396,0.03398887,0.029640092,0.029640092,0.03381518,0.061759293,0.029641923,0.14903615,0.035556395,0.5171575
0.21433914,0.039281577,0.0412335,0.046035968,0.30122203,0.042299658,0.039281588,0.13373229,0.040224236,0.05168776,0.050662287
0.03453655,0.0498335,0.40561494,0.03453655,0.03453655,0.04803894,0.06004705,0.03455542,0.035396468,0.1474058,0.11549821
0.0069294777,0.007674773,0.0077151638,0.0069294777,0.0069294777,0.91610456,0.008573092,0.006929904,0.007213668,0.017002013,0.0079984525
0.045207717,0.08690707,0.0892479,0.045207717,0.045207717,0.04926012,0.10435811,0.04521051,0.049513448,0.09128855,0.34859115
0.034329306,0.056485638,0.09387204,0.034329306,0.034329306,0.035184566,0.06520405,0.034331426,0.15952401,0.04009191,0.4123185
0.02679472,0.043890335,0.037592992,0.02679472,0.02679472,0.027480973,0.06944166,0.02679592,0.50563353,0.028489806,0.18029067
0.041772474,0.050848335,0.060749236,0.041772474,0.041772474,0.04728462,0.06875951,0.041775044,0.047615867,0.30740887,0.25024113
0.027512897,0.05525465,0.0280469,0.027512897,0.027512897,0.029390406,0.0830148,0.027514596,0.029610692,0.06213032,0.60249895
0.007094384,0.01009974,0.011609103,0.007094384,0.007094384,0.9020336,0.009235568,0.00709482,0.007738191,0.011288864,0.019616947
0.0410251,0.08799442,0.26184303,0.0410251,0.0410251,0.04467566,0.1194679,0.041027624,0.042817056,0.06926359,0.20983545
0.02901385,0.049673088,0.030191302,0.02901385,0.02901385,0.029756939,0.042617198,0.029015642,0.4706113,0.03105069,0.23004231
0.008179657,0.018084485,0.8745186,0.008179657,0.008179657,0.009429369,0.025564428,0.008369117,0.008401257,0.010732021,0.020361777
0.026437163,0.03749244,0.026679784,0.026437163,0.026437163,0.030698538,0.040546704,0.026438795,0.16109037,0.032211654,0.5655302
0.016727315,0.026441442,0.03507546,0.016727315,0.016727315,0.43442246,0.37029928,0.016728064,0.01787674,0.027491182,0.021483393
0.04833031,0.055454474,0.0756864,0.04833031,0.04833031,0.050905313,0.16114354,0.04833328,0.06882695,0.079228885,0.31543025
0.031541627,0.0077798716,0.00967904,0.012624697,0.007885523,0.008063832,0.0077798716,0.8890037,0.00808238,0.008954257,0.00860517
0.041733257,0.078948975,0.045435175,0.041733257,0.041733257,0.04280211,0.2149264,0.041735124,0.09026359,0.044676017,0.3160128
0.0381445,0.085966125,0.058112167,0.0381445,0.0381445,0.040589955,0.34512404,0.038146857,0.041209526,0.051788945,0.22462893
0.035539944,0.044787828,0.08447783,0.035539944,0.035539944,0.036552962,0.11703076,0.03554214,0.07329003,0.038324717,0.4633739
0.050780322,0.0893586,0.1486105,0.050780322,0.050780322,0.06258561,0.09750884,0.050783444,0.056354336,0.09649036,0.2459674
0.029309424,0.03267024,0.06334571,0.029309424,0.029309424,0.13917978,0.04289486,0.029311232,0.03171008,0.5243895,0.048570283
0.031706844,0.07786765,0.040892184,0.031706844,0.031706844,0.06444848,0.518628,0.031708263,0.03255601,0.06250072,0.07627817
0.028510142,0.054600656,0.029818483,0.028510142,0.028510142,0.03094976,0.065196745,0.028511902,0.03170439,0.16788991,0.5057977
0.039636593,0.086878024,0.06641831,0.039636593,0.039636593,0.041533723,0.20161049,0.039639037,0.04390822,0.046007156,0.35509527
0.031304087,0.048099957,0.032909688,0.031304087,0.031304087,0.032172814,0.276931,0.031306025,0.16122912,0.03371109,0.28972805
0.033217296,0.08242227,0.036334902,0.033217296,0.033217296,0.082161166,0.46251327,0.033218786,0.053488728,0.04386595,0.10634307
0.036596756,0.019055586,0.02065707,0.025119683,0.6351646,0.01968381,0.019055586,0.019480344,0.022859715,0.04170232,0.1406245
0.047353428,0.08979907,0.08113336,0.047353428,0.047353428,0.04900993,0.12622753,0.047392588,0.05511593,0.09906844,0.3101929
0.04338471,0.051932964,0.12946837,0.04338471,0.04338471,0.044692904,0.18505527,0.04338738,0.05299726,0.051185098,0.31112662
0.038926166,0.08602675,0.25519004,0.038926166,0.038926166,0.04029932,0.12518878,0.03892856,0.04176752,0.052664794,0.24315572
0.026657425,0.0432354,0.027153362,0.026657425,0.026657425,0.029763347,0.044976942,0.026659071,0.03198085,0.075252704,0.64100605
0.0388124,0.075466186,0.039770257,0.0388124,0.0388124,0.04013197,0.11008978,0.038814798,0.046629567,0.07000835,0.46265185
0.036995534,0.044535458,0.06748956,0.036995534,0.036995534,0.041004382,0.058369167,0.036997817,0.03958996,0.39075977,0.21026732
0.03365511,0.08137085,0.043682046,0.03365511,0.03365511,0.062421232,0.4898548,0.033657186,0.03447763,0.08554066,0.068030275
0.04973471,0.104765825,0.07550007,0.04973471,0.04973471,0.28022596,0.13847642,0.049737774,0.05626583,0.09305401,0.05276999
0.38574246,0.025516603,0.03051469,0.07703631,0.029160392,0.028079826,0.025516609,0.026954273,0.027537644,0.19869281,0.14524835
0.03557327,0.07714705,0.03942273,0.03557327,0.03557327,0.036505446,0.07119262,0.035575464,0.23841277,0.037850857,0.35717326
0.02678832,0.039462954,0.027062276,0.02678832,0.02678832,0.030068034,0.044650245,0.026789976,0.029230172,0.13205406,0.59031737
0.8370686,0.014108187,0.014571069,0.021963563,0.014478291,0.014601714,0.014108187,0.014762266,0.0146872075,0.025200266,0.014450653
0.03336842,0.063076936,0.08074431,0.03336842,0.03336842,0.0342205,0.08342468,0.033370484,0.113288954,0.035504844,0.456264
0.0498562,0.105306424,0.06703166,0.0498562,0.0498562,0.053748917,0.13799475,0.049858436,0.058520272,0.07138967,0.3065813
0.040020462,0.061240725,0.048968412,0.040020462,0.040020462,0.044848617,0.069356635,0.040022932,0.041247785,0.26008594,0.31416756
0.03011682,0.05587497,0.065822236,0.03011682,0.03011682,0.032215055,0.15759055,0.03011868,0.03560517,0.041023247,0.49139962
0.02848768,0.051541317,0.03090113,0.02848768,0.02848768,0.03169864,0.07041071,0.02848944,0.05540822,0.04214349,0.603944
0.045375146,0.06506551,0.04784692,0.045375146,0.04576901,0.054162238,0.078950495,0.045377936,0.059323814,0.26184654,0.2509072
0.029085875,0.04509859,0.032600008,0.029085875,0.029085875,0.03125486,0.045889813,0.029087672,0.061623763,0.039038643,0.62814903
0.026883611,0.048332125,0.027183456,0.026883611,0.026883611,0.030275764,0.041651715,0.02688527,0.027914604,0.12881862,0.5882876
0.023142036,0.03557176,0.024637042,0.023142036,0.023142036,0.023738615,0.03630158,0.023143465,0.27174482,0.025472768,0.4899639
0.32483953,0.039729465,0.041123614,0.048161827,0.06514342,0.043940317,0.039773714,0.04061505,0.040737163,0.27036145,0.04557441
0.04340014,0.056755163,0.05688937,0.04340014,0.04340014,0.049050823,0.07220426,0.04342385,0.04463965,0.36859682,0.17823964
0.022188297,0.024445182,0.034008685,0.022188297,0.022188297,0.640861,0.028775433,0.022189666,0.022826632,0.12938951,0.030939003
0.012572071,0.019773051,0.012888055,0.012572071,0.012572071,0.012879171,0.01811994,0.012572634,0.8278838,0.013367407,0.044799723
0.028823515,0.04198135,0.030475901,0.028823515,0.028823515,0.032608375,0.045110714,0.028825298,0.07350522,0.04953369,0.6114889
0.027658246,0.047832597,0.028053492,0.027658246,0.027658246,0.028379342,0.04908696,0.027659955,0.07634725,0.04134997,0.6183157
0.051905274,0.116357446,0.07208741,0.051905274,0.051905274,0.0536826,0.15129581,0.0519076,0.0532218,0.06856445,0.27716708
0.022620741,0.048256855,0.03347033,0.022618143,0.022618143,0.02334495,0.699535,0.022618154,0.028192732,0.026212525,0.05051242
0.015043202,0.011994687,0.012099934,0.013468452,0.8252977,0.01345648,0.011994687,0.012262054,0.0124654025,0.052361745,0.019555658
0.04751461,0.082207136,0.05055197,0.04751461,0.04751461,0.1808917,0.08870825,0.047517534,0.06415195,0.19159424,0.15183337
0.03308654,0.054280616,0.03943636,0.03308654,0.03308654,0.035577826,0.057111274,0.033088583,0.051362097,0.048520472,0.58136314
0.042372636,0.058064587,0.13876267,0.042372636,0.042372636,0.04826749,0.06623268,0.04237524,0.044263124,0.30030334,0.17461297
0.040976413,0.0853502,0.05439733,0.040976413,0.040976413,0.042409837,0.12395657,0.04097825,0.04210158,0.111981556,0.3758954
0.033742707,0.08182992,0.035900313,0.033742707,0.033742707,0.064838015,0.51201934,0.03374422,0.046476293,0.06041503,0.06354872
0.03525329,0.063205294,0.041363288,0.03525329,0.03525329,0.041235413,0.15618856,0.035255466,0.10250456,0.048568077,0.40591946
0.04799054,0.09842611,0.084282435,0.04799054,0.04799054,0.06010029,0.13975175,0.047993492,0.05008951,0.087024875,0.28835997
0.03883508,0.052052002,0.04075369,0.03883508,0.03883508,0.04735718,0.064102605,0.038837474,0.04167413,0.40628803,0.19242968
0.040188882,0.06846022,0.05169919,0.040188882,0.040188882,0.046811935,0.074424244,0.040191364,0.041161027,0.3077207,0.2489647
0.02830244,0.059124205,0.031246785,0.02830244,0.02830244,0.029046666,0.06222232,0.028304188,0.11153625,0.031152897,0.56245935
0.034951765,0.05373762,0.035819758,0.034951765,0.034951765,0.04083093,0.057577763,0.034953926,0.035990074,0.3014232,0.33481142
0.03812605,0.05745129,0.062377192,0.03812605,0.03812605,0.042131126,0.0612915,0.038128406,0.039432436,0.3515522,0.23325773
0.03388104,0.06775325,0.035757113,0.03388104,0.03388104,0.034734868,0.07313995,0.03388313,0.13527788,0.037293334,0.48051742
0.03201037,0.073214956,0.30308542,0.03201037,0.03201037,0.033139564,0.179875,0.03372496,0.032902684,0.04195129,0.206075
0.028929072,0.03966002,0.030344004,0.028929072,0.028929072,0.03364726,0.04553397,0.028930858,0.27468985,0.03547296,0.42493388
0.02848444,0.043568082,0.02878259,0.02848444,0.02848444,0.03074139,0.046216726,0.028486198,0.05430542,0.0389361,0.6435102
0.028028563,0.03950608,0.031088166,0.028028563,0.028028563,0.03238886,0.043996375,0.028030295,0.035467457,0.097855866,0.60758126
0.030788524,0.05211338,0.03188285,0.030788524,0.030788524,0.031616133,0.049915325,0.030790424,0.2241033,0.03594906,0.451264
0.04883117,0.103441894,0.15223205,0.04883117,0.04883117,0.050519146,0.17387562,0.04885784,0.050069723,0.069650725,0.20485948
0.029530808,0.04442832,0.031769767,0.029530808,0.029530808,0.030232366,0.045834165,0.029532634,0.32474476,0.031577803,0.37328777
0.027539123,0.049762823,0.029090988,0.027539123,0.027539123,0.030394247,0.05946328,0.027540823,0.059535515,0.055627573,0.60596734
0.021569954,0.031480934,0.021839198,0.021569954,0.021569954,0.0232837,0.032731958,0.021571286,0.23164533,0.066036716,0.506701
0.03584503,0.065245256,0.054715373,0.03584503,0.03584503,0.036778428,0.23340338,0.035847247,0.07506549,0.03828037,0.3531294
0.05348169,0.02257757,0.02287257,0.03669454,0.5627304,0.025773454,0.022585334,0.023080833,0.023130309,0.12375008,0.08332322
0.034549817,0.07805557,0.06038999,0.034549817,0.034549817,0.057657477,0.50749844,0.03455195,0.036836624,0.06447643,0.056884047
0.06933857,0.031107027,0.032527544,0.59020156,0.031747833,0.033593483,0.031107027,0.03248637,0.03189603,0.08086018,0.035134345
0.03552192,0.0753324,0.048055645,0.03552192,0.03552192,0.036829915,0.092038296,0.035524115,0.044498354,0.046315975,0.5148396
0.0051155463,0.0027363196,0.0028577854,0.0033294337,0.0028924993,0.0029762425,0.0027363196,0.9683538,0.0028454794,0.0033652347,0.00279132
0.050200682,0.11166943,0.098280706,0.050200682,0.050200682,0.06581415,0.1616069,0.050203767,0.053169098,0.15244503,0.1562089
0.07264069,0.044347927,0.04820535,0.050182305,0.3416386,0.04773218,0.044347927,0.04533645,0.04811967,0.07893866,0.17851026
0.031380728,0.07560012,0.03378414,0.031380728,0.031380728,0.06684123,0.4363438,0.031382136,0.034865927,0.08029952,0.14674094
0.006069926,0.0066902344,0.016496323,0.006069926,0.006069926,0.91920924,0.0073850034,0.0060702995,0.006325635,0.0126218535,0.006991581
0.12299603,0.061456718,0.08729761,0.069681935,0.19082353,0.06559988,0.061456718,0.062826596,0.062989615,0.10522328,0.10964808
0.021799408,0.033993937,0.023555875,0.021799408,0.021799408,0.022348765,0.045694422,0.021800755,0.300067,0.023306511,0.46383452
0.0267608,0.03381129,0.030257503,0.0267608,0.0267608,0.032274406,0.043172807,0.026762452,0.04129253,0.16763851,0.5445081
0.35797447,0.04053553,0.042296138,0.09375647,0.040344384,0.045046773,0.040344395,0.04311619,0.042123068,0.20822914,0.04623349
0.044505138,0.061038993,0.18509997,0.044505138,0.044505138,0.07606712,0.07563156,0.04450514,0.045652267,0.2201451,0.15834445
0.23328848,0.036054663,0.04108048,0.06581307,0.036054663,0.03718011,0.036054675,0.04711387,0.03712737,0.041731384,0.3885012
0.009653869,0.004823136,0.004913855,0.01673142,0.0048392895,0.0049842894,0.004823136,0.93359584,0.0049574766,0.005757553,0.0049200794
0.04634032,0.097026706,0.050892264,0.04634032,0.04634032,0.0478541,0.13251522,0.04634318,0.05275613,0.054019284,0.37957218
0.027586566,0.06184156,0.030006252,0.027586566,0.027586566,0.028338615,0.10580178,0.02758827,0.046090983,0.031029109,0.58654374
0.036351137,0.053769577,0.038631987,0.036351137,0.036351137,0.042275213,0.061275285,0.03635338,0.17220472,0.04863553,0.43780088
0.043257847,0.07999973,0.0471392,0.043257847,0.043257847,0.044372994,0.08722213,0.04326052,0.11004021,0.046027444,0.41216418
0.03979772,0.06435125,0.06511516,0.03979772,0.03979772,0.041437928,0.09046413,0.03981946,0.052420065,0.23456638,0.29243246
0.042140093,0.098412484,0.05923243,0.04213525,0.04213525,0.04348922,0.32046738,0.042137135,0.07791861,0.049381465,0.18255067
0.030406712,0.068304226,0.03387948,0.030406712,0.030406712,0.031383798,0.14370525,0.030408591,0.053133026,0.036216006,0.5117495
0.028184654,0.044388432,0.029027026,0.028184654,0.028184654,0.030940127,0.04514619,0.028186396,0.029976957,0.1022198,0.60556114
0.041771673,0.060527757,0.22628286,0.041771673,0.041771673,0.043232914,0.08746814,0.041806217,0.07683846,0.102826014,0.23570262
0.044630405,0.07750875,0.056851503,0.044630405,0.044630405,0.067162015,0.102448635,0.04463315,0.05110948,0.14151327,0.32488197
0.03912705,0.06974907,0.053264324,0.03912705,0.03912705,0.04292972,0.1660981,0.03912947,0.0459397,0.054349724,0.4111587
0.029144729,0.05407292,0.03034245,0.029144729,0.029144729,0.032416187,0.06703019,0.02914653,0.06839588,0.038213618,0.592948
0.036227085,0.07857996,0.052779578,0.036227085,0.036227085,0.037208762,0.10254937,0.036229324,0.05291963,0.039202332,0.49184978
0.028170587,0.05910774,0.0305275,0.028170587,0.028170587,0.029559486,0.05458021,0.028172327,0.072584376,0.041336678,0.5996199
0.006563431,0.0071621723,0.006780359,0.006563431,0.006563431,0.91442144,0.008037808,0.006563835,0.0068725515,0.023495475,0.00697607
0.046014372,0.08107197,0.068268605,0.046014372,0.046014372,0.08133904,0.17320064,0.046017203,0.06047555,0.08625112,0.2653328
0.046212956,0.08964662,0.047431048,0.046212956,0.046212956,0.050313886,0.16331561,0.0462158,0.047515027,0.103606164,0.313317
0.0039770845,0.0028018642,0.0028508278,0.9623399,0.0035229255,0.0033929632,0.0027992842,0.0028304884,0.0028681923,0.00956603,0.003050417
0.028040363,0.05207049,0.030534483,0.028040363,0.028040363,0.028765932,0.059443276,0.028042093,0.20455919,0.032362632,0.48010078
0.7057306,0.018922621,0.019246703,0.02251122,0.027244989,0.021184677,0.018922625,0.020240657,0.019402578,0.10707553,0.01951776
0.032783173,0.070223205,0.034680247,0.032783173,0.032783173,0.033827946,0.21831417,0.03278464,0.23716347,0.034985375,0.23967142
0.03886453,0.087069035,0.054592524,0.03886453,0.03886453,0.039856955,0.22605403,0.038866274,0.054505207,0.041323178,0.3411392
0.7766357,0.014335525,0.014415695,0.017078614,0.015843922,0.016210454,0.01433553,0.015184091,0.014954364,0.08638244,0.014623669
0.019718893,0.029232409,0.043681476,0.019718893,0.019718893,0.5124956,0.029659322,0.01972011,0.024066549,0.244814,0.03717384
0.03428152,0.07822188,0.04142477,0.03428152,0.03428152,0.037508942,0.1678708,0.034283634,0.040489573,0.05133035,0.44602546
0.02799479,0.04431139,0.031028926,0.02799479,0.02799479,0.030500477,0.045755465,0.027996518,0.049838085,0.09396891,0.59261584
0.040187646,0.063453585,0.05312614,0.040187646,0.040187646,0.041556448,0.09354261,0.040190127,0.06810079,0.08006042,0.4394069
0.034382157,0.074891485,0.035955608,0.034382157,0.034382157,0.03542026,0.09220688,0.03438428,0.0966381,0.045796182,0.48156074
0.028625863,0.044062816,0.030345516,0.028625863,0.028625863,0.031699598,0.045414504,0.02862763,0.055065352,0.040213414,0.6386936
0.027810425,0.054031573,0.028382177,0.027810425,0.027810425,0.030328799,0.0829731,0.027812142,0.029425973,0.05928749,0.6043275
0.037142847,0.08632745,0.048480354,0.037142847,0.037142847,0.066155136,0.43711215,0.03714514,0.039033704,0.09865481,0.07566269
0.03344304,0.07016112,0.03828255,0.03344304,0.03344304,0.07031043,0.41573176,0.033443052,0.03702135,0.090313844,0.1444068
0.032837026,0.07741862,0.052326433,0.032837026,0.032837026,0.03384029,0.42674246,0.03283905,0.041292973,0.040840406,0.19618866
0.7892305,0.015005041,0.015563265,0.016776847,0.050428204,0.015539837,0.015005045,0.018132512,0.015588488,0.025868505,0.02286171
0.037599593,0.068558365,0.04908269,0.037599593,0.037599593,0.047922935,0.08739696,0.037601914,0.040413145,0.34830737,0.20791784
0.039860338,0.07777167,0.28069684,0.039860338,0.039860338,0.18562298,0.10981322,0.03986279,0.042359952,0.06405753,0.080233976
0.03347585,0.051589467,0.039666843,0.03347585,0.03347585,0.036005232,0.0579326,0.033477917,0.13850226,0.0448509,0.4975472
0.002640205,0.0024987496,0.0025214825,0.0027356588,0.0031190913,0.0027113764,0.0024987496,0.9731102,0.0025656712,0.0030498172,0.0025489747
0.021853656,0.033764567,0.0232234,0.021853656,0.021853656,0.022811638,0.031608887,0.021855004,0.46440414,0.023252843,0.3135186
0.032542393,0.050260432,0.116325125,0.032542393,0.032542393,0.034063756,0.4303564,0.032543853,0.03864984,0.03725266,0.16292071
0.008502393,0.010265129,0.008761272,0.008502393,0.008502393,0.008734601,0.013022693,0.0085029155,0.8507028,0.010443131,0.06406025
0.03440929,0.07654211,0.10873558,0.03440929,0.03440929,0.036597818,0.08447211,0.03441141,0.04253187,0.048445273,0.46503592
0.027849086,0.059417203,0.030047907,0.027849086,0.027849086,0.028564937,0.068801716,0.027850807,0.04872523,0.041832756,0.6112122
0.035181317,0.082364105,0.15231642,0.035181317,0.035181317,0.038108602,0.3745632,0.035181317,0.03666342,0.04769378,0.12756516
0.045718383,0.05528773,0.0512517,0.045718383,0.045718383,0.07838917,0.074029855,0.045743357,0.046954654,0.4101349,0.101053506
0.048005514,0.064873554,0.05322395,0.048005514,0.048005514,0.1009993,0.09448372,0.048008464,0.04980428,0.344406,0.100184195
0.038217936,0.04602783,0.24859162,0.038217936,0.038217936,0.03943849,0.2167572,0.03822029,0.039262842,0.049527235,0.20752068
0.022371098,0.03511059,0.023405772,0.022371098,0.022371098,0.022957321,0.038054865,0.022372479,0.576541,0.023803415,0.19064122
0.027029712,0.05742529,0.027309671,0.027029712,0.027029712,0.027969887,0.08220072,0.027031379,0.03864269,0.04657703,0.6117542
0.008700963,0.009742099,0.009633445,0.008700963,0.008700963,0.060559664,0.01130757,0.008705715,0.008913279,0.85263556,0.012399776
0.039904423,0.048991587,0.06311913,0.039904423,0.039904423,0.044248514,0.06578258,0.039906885,0.045351174,0.30379102,0.26909587
0.038261794,0.07800209,0.067657344,0.038261794,0.038261794,0.039456133,0.17415397,0.038264155,0.044117,0.041929718,0.40163422
0.037412863,0.06997186,0.04290714,0.037412863,0.037412863,0.03883712,0.076707296,0.037433304,0.04489855,0.13273932,0.44426683
0.035505116,0.055422094,0.046847966,0.035505116,0.035505116,0.036627803,0.13474733,0.03550731,0.1723088,0.0381301,0.3738932
0.028527658,0.041616812,0.03019148,0.028527658,0.028527658,0.031726435,0.048358954,0.028529419,0.030301971,0.0875241,0.61616784
0.0024825425,0.0024693126,0.002492498,0.0026510232,0.002477695,0.0025676275,0.0024693126,0.97435105,0.002538689,0.0029475777,0.0025526413
0.04838339,0.09385702,0.07633882,0.04838339,0.04838339,0.053384308,0.14010686,0.048386365,0.056636643,0.110262945,0.27587685
0.040548425,0.07845767,0.042327438,0.040548425,0.040548425,0.04703001,0.08586316,0.04055093,0.048704654,0.32309568,0.21232525
0.35038027,0.038819868,0.0424829,0.05924589,0.039037544,0.044384513,0.03881041,0.03975354,0.039739195,0.26414153,0.043204337
0.039642606,0.08117974,0.25988686,0.039642606,0.039642606,0.042689823,0.12761816,0.039645046,0.04168784,0.062548235,0.22581649
0.034331147,0.051705163,0.119065695,0.034331147,0.034331147,0.035281833,0.07157516,0.034333266,0.06702928,0.037842307,0.48017383
0.0070278845,0.009550173,0.007852589,0.0070278845,0.0070278845,0.9050955,0.0089833075,0.0070283166,0.007201379,0.018702378,0.014502666
0.02903483,0.079468384,0.03135354,0.02903483,0.02903483,0.22875263,0.41472533,0.029036133,0.031516567,0.06471408,0.033328857
0.034117438,0.07394603,0.09102568,0.034117438,0.034117438,0.03505898,0.13078709,0.034119546,0.042707767,0.036790747,0.4532118
0.8543092,0.01291164,0.013210711,0.013977345,0.018248467,0.014052439,0.01291164,0.015327783,0.013216337,0.018663263,0.013171166
0.03298038,0.07157301,0.09694191,0.03298038,0.03298038,0.034028005,0.124531336,0.032982416,0.03471307,0.046580292,0.45970884
0.037528895,0.0423992,0.038119055,0.037528895,0.037528895,0.15107316,0.054952797,0.037531212,0.03852139,0.45444563,0.07037089
0.03603012,0.043024078,0.07285395,0.03603012,0.03603012,0.04100036,0.055585973,0.036032345,0.07594455,0.34463713,0.22283131
0.042890243,0.09628911,0.048452295,0.042890243,0.042890243,0.048219662,0.22686927,0.04289288,0.044942316,0.081055574,0.28260818
0.046366613,0.077708595,0.05747188,0.046366613,0.046366613,0.054454684,0.097070135,0.046368692,0.052638847,0.09771202,0.3774753
0.04378678,0.054683167,0.04640526,0.042339515,0.042339515,0.04932131,0.06918028,0.042348817,0.046504535,0.35920036,0.20389046
0.026132984,0.036189932,0.026462328,0.026132984,0.026132984,0.026784046,0.037431564,0.026134597,0.43259448,0.0313997,0.30460444
0.044889625,0.09905064,0.08756701,0.044889625,0.044889625,0.046339,0.11582498,0.044892397,0.055001687,0.052564483,0.36409098
0.042502683,0.10901873,0.2662431,0.042502683,0.042502683,0.044083133,0.15006289,0.04250269,0.04384095,0.067892045,0.1488484
0.02838233,0.03693821,0.2968212,0.02838233,0.02838233,0.03479744,0.075771265,0.028384082,0.029885963,0.33046108,0.08179377
0.032986023,0.07981747,0.037362225,0.032986023,0.032986023,0.034064654,0.43815514,0.032986026,0.0339491,0.05624588,0.18846145
0.03904162,0.07175136,0.12306183,0.03904162,0.03904162,0.0722227,0.32773638,0.03904403,0.10837172,0.06440777,0.07627931
0.009078547,0.016668761,0.009218661,0.009078547,0.009078547,0.69755435,0.016839612,0.009079106,0.009696555,0.1853795,0.02832782
0.0024330528,0.0024252306,0.0025501542,0.002654625,0.0025428005,0.0025031632,0.0024252306,0.97431785,0.002906265,0.002767435,0.0024741446
0.02995742,0.070629485,0.035089776,0.02995742,0.02995742,0.030774102,0.3696525,0.02995927,0.036721386,0.035198074,0.30210316
0.042692896,0.069240004,0.14815286,0.042692896,0.042692896,0.067776866,0.27005413,0.042695522,0.05580601,0.07505419,0.14314173
0.04197196,0.05679801,0.044299364,0.04197196,0.04197196,0.046867542,0.06730354,0.04197455,0.044097845,0.32693562,0.24580763
0.05266308,0.108212814,0.057530906,0.05266308,0.05266308,0.122180946,0.14986949,0.05266632,0.05594645,0.232752,0.062851846
0.032760356,0.07422746,0.04145374,0.032760356,0.032760356,0.03663385,0.2927954,0.032761823,0.034450524,0.2026708,0.18672536
0.03484844,0.06673955,0.036379896,0.03484844,0.03484844,0.03770525,0.083549105,0.034850594,0.08317017,0.05404731,0.49901277
0.049813904,0.10880357,0.08805068,0.049813904,0.049813904,0.053795148,0.15934107,0.04985028,0.056069765,0.08302007,0.2516277
0.02627209,0.046437044,0.028619621,0.02627209,0.02627209,0.028680153,0.11114816,0.026273714,0.1459712,0.03600694,0.4980469
0.04109859,0.05827954,0.08466677,0.04109859,0.04109859,0.09641421,0.06143284,0.04110113,0.042339012,0.30548757,0.18698311
0.028109208,0.044383653,0.1358198,0.028109208,0.028109208,0.029147247,0.08008045,0.028110944,0.035708174,0.03214194,0.5302802
0.040981688,0.051645156,0.059458222,0.040981688,0.040981688,0.043211367,0.2887064,0.040983524,0.081410564,0.049472883,0.26216686
0.024065655,0.03681763,0.024445692,0.024065655,0.024065655,0.025866132,0.04023001,0.02406714,0.1910903,0.04383328,0.5414528
0.040706597,0.08757441,0.26477933,0.040706597,0.040706597,0.044964623,0.14476924,0.0407091,0.041985076,0.059427,0.19367144
0.04291202,0.04966987,0.34800923,0.04291202,0.04291202,0.048293214,0.13763756,0.042914674,0.04484243,0.07910971,0.120787255
0.0049624266,0.0068730433,0.0052251243,0.0049624266,0.0049624266,0.005090369,0.0067034424,0.0049627316,0.8620346,0.0054385704,0.088784784
0.037690427,0.07428459,0.042659886,0.037690427,0.037690427,0.038640257,0.12094546,0.037692755,0.13959095,0.042189524,0.3909253
0.04237741,0.09058992,0.29746446,0.04237741,0.04237741,0.08016562,0.13214941,0.042380016,0.043523338,0.08381623,0.10277877
